CNPJ_Emissora,Codigo_Identificacao_Certificado,Companhia_Emissora,Tipo_Lastro,Detalhamento_Lastro,Numero_Emissao,Nome_Emissao,Data_Emissao,_tipo_certificado
12.130.744/0001-00,BRAPCSCRIMX7,True Securitizadora S.A.,Título de Dívida,CCI - CCI,204.0,204ª Emissão de CRI,2024-01-22,CRI
12.130.744/0001-00,BRAPCSCRIMZ2,True Securitizadora S.A.,Título de Dívida,CCI - Nota Comercial,279.0,279ª Emissão de CRI,2024-01-31,CRI
12.130.744/0001-00,BRAPCSCRIN72,True Securitizadora S.A.,Créditos,CCI - Outros,252.0,252ª Emissão de CRI,2024-01-31,CRI
12.130.744/0001-00,BRAPCSCRIN80,True Securitizadora S.A.,Créditos,CCI - Outros,284.0,284ª Emissão de CRI,2024-01-31,CRI
12.130.744/0001-00,BRAPCSCRINA3,True Securitizadora S.A.,Créditos,CCI - Outros,269.0,269ª Emissão de CRI,2024-02-28,CRI
12.130.744/0001-00,BRAPCSCRINC9,True Securitizadora S.A.,Créditos,,292.0,292ª Emissão de CRI,2024-03-15,CRI
12.130.744/0001-00,BRAPCSCRIND7,True Securitizadora S.A.,Créditos,CCI - Outros,273.0,273ª Emissão de CRI,2024-03-31,CRI
12.130.744/0001-00,BRAPCSCRINE5,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,286.0,286ª Emissão de CRI,2024-03-26,CRI
12.130.744/0001-00,BRAPCSCRING0,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,291.0,291ª Emissão de CRI,2024-03-18,CRI
12.130.744/0001-00,BRAPCSCRINH8,True Securitizadora S.A.,Créditos,CCI - Compra e Venda,293.0,293ª Emissão de CRI,2024-03-28,CRI
12.130.744/0001-00,BRAPCSCRINJ4,True Securitizadora S.A.,Créditos,CCI - Compra e Venda,296.0,296ª Emissão de CRI,2024-03-28,CRI
12.130.744/0001-00,BRAPCSCRINL0,True Securitizadora S.A.,Créditos,CCI - Compra e Venda,297.0,297ª Emissão de CRI,2024-03-28,CRI
12.130.744/0001-00,BRAPCSCRINN6,True Securitizadora S.A.,Título de Dívida,CCI - Locação / Arrendamento / Superfície,283.0,283ª Emissão de CRI,2024-03-25,CRI
12.130.744/0001-00,BRAPCSCRINO4,True Securitizadora S.A.,Créditos,,303.0,303ª Emissão de CRI,2024-04-05,CRI
12.130.744/0001-00,BRAPCSCRINS5,True Securitizadora S.A.,Título de Dívida,CCI - Locação / Arrendamento / Superfície,305.0,305ª Emissão de CRI,2024-04-15,CRI
12.130.744/0001-00,BRAPCSCRINT3,True Securitizadora S.A.,Título de Dívida,,287.0,287ª Emissão de CRI,2024-04-26,CRI
12.130.744/0001-00,BRAPCSCRINV9,True Securitizadora S.A.,Créditos,CCI - Nota Comercial,281.0,281ª Emissão de CRI,2024-04-16,CRI
12.130.744/0001-00,BRAPCSCRINW7,True Securitizadora S.A.,Título de Dívida,"CCI - Financiamento Imobiliário, CCI - Híbrido",309.0,309ª Emissão de CRI,2024-05-26,CRI
12.130.744/0001-00,BRAPCSCRINZ0,True Securitizadora S.A.,Créditos,CCI - Outros,288.0,288ª Emissão de CRI,2024-04-30,CRI
12.130.744/0001-00,BRAPCSCRIO14,True Securitizadora S.A.,Créditos,CCI - Outros,317.0,317ª Emissão de CRI,2024-04-26,CRI
12.130.744/0001-00,BRAPCSCRIO89,True Securitizadora S.A.,Créditos,CCI - Nota Comercial,304.0,304ª Emissão de CRI,2024-05-22,CRI
12.130.744/0001-00,BRAPCSCRIOC7,True Securitizadora S.A.,Créditos,CCI - Nota Comercial,229.0,229ª Emissão de CRI,2024-05-17,CRI
12.130.744/0001-00,BRAPCSCRIOD5,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,306.0,306ª Emissão de CRI,2024-06-25,CRI
12.130.744/0001-00,BRAPCSCRIOE3,True Securitizadora S.A.,Créditos,CCI - Híbrido,300.0,300ª Emissão de CRI,2024-05-17,CRI
12.130.744/0001-00,BRAPCSCRIOF0,True Securitizadora S.A.,Título de Dívida,CCI - Debênture,326.0,326ª Emissão de CRI,2024-05-21,CRI
12.130.744/0001-00,BRAPCSCRIOG8,True Securitizadora S.A.,Créditos,CCI - Híbrido,318.0,318ª Emissão de CRI,2024-05-24,CRI
12.130.744/0001-00,BRAPCSCRIOK0,True Securitizadora S.A.,Créditos,"CCI - Híbrido, CCI - Financiamento Imobiliário",319.0,319ª Emissão de CRI,2024-05-24,CRI
12.130.744/0001-00,BRAPCSCRIOO2,True Securitizadora S.A.,Créditos,"CCI - Híbrido, CCI - Nota Comercial",320.0,320ª Emissão de CRI,2024-05-24,CRI
12.130.744/0001-00,BRAPCSCRIOS3,True Securitizadora S.A.,Créditos,CCI - Cédula de Crédito Bancário,321.0,321ª Emissão de CRI,2024-05-27,CRI
12.130.744/0001-00,BRAPCSCRIOT1,True Securitizadora S.A.,Créditos,CCI - Outros,313.0,313ª Emissão de CRI,2024-05-31,CRI
12.130.744/0001-00,BRAPCSCRIOU9,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,316.0,316ª Emissão de CRI,2024-06-15,CRI
12.130.744/0001-00,BRAPCSCRIOW5,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,314.0,314ª Emissão de CRI,2024-06-26,CRI
12.130.744/0001-00,BRAPCSCRIOY1,True Securitizadora S.A.,Título de Dívida,CCI - Financiamento Imobiliário,332.0,332ª Emissão de CRI,2024-06-17,CRI
12.130.744/0001-00,BRAPCSCRIP05,True Securitizadora S.A.,Créditos,,328.0,328ª Emissão de CRI,2024-06-28,CRI
12.130.744/0001-00,BRAPCSCRIP47,True Securitizadora S.A.,Créditos,CCI - CCI,315.0,315ª Emissão de CRI,2024-09-16,CRI
12.130.744/0001-00,BRAPCSCRIP54,True Securitizadora S.A.,Título de Dívida,CCI - Financiamento Imobiliário,330.0,330ª Emissão de CRI,2024-06-26,CRI
12.130.744/0001-00,BRAPCSCRIP62,True Securitizadora S.A.,Créditos,CCI - Debênture,331.0,331ª Emissão de CRI,2024-07-15,CRI
12.130.744/0001-00,BRAPCSCRIP88,True Securitizadora S.A.,Créditos,CCI - Locação / Arrendamento / Superfície,324.0,324ª Emissão de CRI,2024-07-05,CRI
12.130.744/0001-00,BRAPCSCRIPA8,True Securitizadora S.A.,Créditos,CCI - Debênture,338.0,338ª Emissão de CRI,2024-07-23,CRI
12.130.744/0001-00,BRAPCSCRIPB6,True Securitizadora S.A.,Créditos,CCI - Cédula de Crédito Bancário,337.0,337ª Emissão de CRI,2024-07-25,CRI
12.130.744/0001-00,BRAPCSCRIPD2,True Securitizadora S.A.,Créditos,,336.0,336ª Emissão de CRI,2024-08-15,CRI
12.130.744/0001-00,BRAPCSCRIPN1,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,340.0,340ª Emissão de CRI,2024-08-21,CRI
12.130.744/0001-00,BRAPCSCRIPO9,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,335.0,335ª Emissão de CRI,2024-08-29,CRI
12.130.744/0001-00,BRAPCSCRIPR2,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,333.0,333ª Emissão de CRI,2024-08-26,CRI
12.130.744/0001-00,BRAPCSCRIPT8,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,344.0,344ª Emissão de CRI,2024-08-09,CRI
12.130.744/0001-00,BRAPCSCRIPU6,True Securitizadora S.A.,Créditos,,262.0,262ª Emissão de CRI,2024-09-16,CRI
12.130.744/0001-00,BRAPCSCRIPZ5,True Securitizadora S.A.,Créditos,CCI - Compra e Venda,342.0,342ª Emissão de CRI,2024-09-27,CRI
12.130.744/0001-00,BRAPCSCRIQ38,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,345.0,345ª Emissão de CRI,2024-09-13,CRI
12.130.744/0001-00,BRAPCSCRIQ46,True Securitizadora S.A.,Créditos,CCI - Debênture,353.0,353ª Emissão de CRI,2024-09-15,CRI
12.130.744/0001-00,BRAPCSCRIQ53,True Securitizadora S.A.,Créditos,CCI - Compra e Venda,359.0,359ª Emissão de CRI,2024-09-16,CRI
12.130.744/0001-00,BRAPCSCRIQ61,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,346.0,346ª Emissão de CRI,2024-09-27,CRI
12.130.744/0001-00,BRAPCSCRIQ87,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,355.0,355ª Emissão de CRI,2024-09-19,CRI
12.130.744/0001-00,BRAPCSCRIQ95,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,341.0,341ª Emissão de CRI,2024-09-19,CRI
12.130.744/0001-00,BRAPCSCRIQA6,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,354.0,354ª Emissão de CRI,2024-09-30,CRI
12.130.744/0001-00,BRAPCSCRIQB4,True Securitizadora S.A.,Créditos,,334.0,334ª Emissão de CRI,2024-09-25,CRI
12.130.744/0001-00,BRAPCSCRIQD0,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,347.0,347ª Emissão de CRI,2024-10-03,CRI
12.130.744/0001-00,BRAPCSCRIQE8,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,301.0,301ª Emissão de CRI,2024-09-20,CRI
12.130.744/0001-00,BRAPCSCRIQF5,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,352.0,352ª Emissão de CRI,2024-10-07,CRI
12.130.744/0001-00,BRAPCSCRIQH1,True Securitizadora S.A.,Créditos,,358.0,358ª Emissão de CRI,2024-10-15,CRI
12.130.744/0001-00,BRAPCSCRIQJ7,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,307.0,307ª Emissão de CRI,2024-10-11,CRI
12.130.744/0001-00,BRAPCSCRIQK5,True Securitizadora S.A.,Créditos,,362.0,362ª Emissão de CRI,2024-10-15,CRI
12.130.744/0001-00,BRAPCSCRIQS8,True Securitizadora S.A.,Título de Dívida,CCI - CCI,357.0,357ª Emissão de CRI,2024-11-18,CRI
12.130.744/0001-00,BRAPCSCRIQU4,True Securitizadora S.A.,Créditos,,375.0,375ª Emissão de CRI,2024-11-14,CRI
12.130.744/0001-00,BRAPCSCRIQW0,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,360.0,360ª Emissão de CRI,2024-11-21,CRI
12.130.744/0001-00,BRAPCSCRIR45,True Securitizadora S.A.,Créditos,CCI - Financiamento Imobiliário,376.0,376ª Emissão de CRI,2024-12-20,CRI
12.130.744/0001-00,BRAPCSCRIR60,True Securitizadora S.A.,Créditos,CCI - Híbrido,377.0,377ª Emissão de CRI,2024-12-26,CRI
12.130.744/0001-00,BRBLNSDBS007,True Securitizadora S.A.,Título de Dívida,CCI - Debênture,1.0,1ª Emissão,2019-12-15,CRI
12.130.744/0001-00,BRGCPSDBS000,True Securitizadora S.A.,Título de Dívida,CCI - Debênture,1.0,1ª Emissão,2019-12-15,CRI
12.130.744/0001-00,BRHBSCCRIAX7,True Securitizadora S.A.,Créditos,,372.0,372ª Emissão de CRI,2024-02-19,CRI
12.130.744/0001-00,BRPDGSCRI031,True Securitizadora S.A.,Créditos,Compra e Venda,1.0,PDG,2010-05-07,CRI
12.130.744/0001-00,BRRBRACRIJR5,True Securitizadora S.A.,Créditos,CCI - Compra e Venda,290.0,290ª Emissão de CRI,2023-09-29,CRI
12.130.744/0001-00,BRRBRACRIOD5,True Securitizadora S.A.,Título de Dívida,CCI - Híbrido,327.0,327ª Emissão de CRI,2024-06-28,CRI
12.139.922/0001-63,BROCTSCRI047,Octante Securitizadora S.A.,Créditos,Imóveis residenciais e comerciais,1.0,Polo I,2015-04-20,CRI
12.139.922/0001-63,BROCTSCRI062,Octante Securitizadora S.A.,Créditos,Imóveis residenciais e comerciais,1.0,Polo II,2015-08-07,CRI
12.139.922/0001-63,BROCTSCRI0A3,Octante Securitizadora S.A.,Créditos,Notas Comerciais,5.0,1ª e 2ª Série da 5ª Emissão de CRI,2022-11-17,CRI
12.139.922/0001-63,BROCTSCRI0C9,Octante Securitizadora S.A.,Título de Dívida,CCB,6.0,1ª SÉRIE DA 6ª EMISSÃO de CRI,2024-12-19,CRI
12.261.588/0001-16,12A0025515,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 4&5,2012-01-31,CRI
12.261.588/0001-16,13A0026631,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 11 E 12,2013-01-29,CRI
12.261.588/0001-16,13C0017641,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO POLO SEC 13,2013-03-14,CRI
12.261.588/0001-16,13H0072616,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 16&17,2013-08-27,CRI
12.261.588/0001-16,14D0082239,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI POLO SEC 21&22,2014-04-22,CRI
12.261.588/0001-16,14J0105981,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI POLO SEC 24&25,2014-10-20,CRI
12.261.588/0001-16,15L0542300,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI POLO SEC 31&32&33,2015-12-03,CRI
12.261.588/0001-16,16B0742429,POLO CAPITAL SECURITIZADORA S.A.,Créditos,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI 34&35&36,2016-02-19,CRI
12.261.588/0001-16,16E0124944,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI POLO SEC 37&38&39,2016-05-09,CRI
12.261.588/0001-16,16H0204017,POLO CAPITAL SECURITIZADORA S.A.,Créditos,Lastro Imobiliário Pulverizado,1.0,1ª EMISSÃO CRI POLO SEC 43,2016-08-26,CRI
12.261.588/0001-16,16H0210048,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 44&45&46,2016-08-19,CRI
12.261.588/0001-16,16J0858697,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 40&41&42,2016-10-14,CRI
12.261.588/0001-16,16L0139227,POLO CAPITAL SECURITIZADORA S.A.,Créditos,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI 47&48&49,2016-12-09,CRI
12.261.588/0001-16,17C0995498,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 50&51&52,2017-03-24,CRI
12.261.588/0001-16,17D0097824,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 53&54,2017-04-12,CRI
12.261.588/0001-16,17G0885490,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO DE CRI POLO SEC 55,2017-07-18,CRI
12.261.588/0001-16,17H0182068,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI 56&57,2017-08-16,CRI
12.261.588/0001-16,17J0885406,POLO CAPITAL SECURITIZADORA S.A.,Créditos,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 59&60&61,2017-10-27,CRI
12.261.588/0001-16,18F0925002,POLO CAPITAL SECURITIZADORA S.A.,Título de Dívida,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI POLO SEC 62&63,2018-06-15,CRI
12.261.588/0001-16,20H0795697,POLO CAPITAL SECURITIZADORA S.A.,Créditos,Direitos Creditórios Imobiliários,1.0,1ª EMISSÃO CRI 67 POLO SEC,2020-08-21,CRI
12.320.349/0001-90,BROSECCRI0A0,Ourinvest Securitizadora S.A.,Créditos,CCI,1.0,CRI Pulverizado I,2019-05-15,CRI
12.320.349/0001-90,BROSECCRI0A0,Ourinvest Securitizadora S.A.,Créditos,,1.0,CRI PULVERIZADO I,2019-05-15,CRI
12.320.349/0001-90,BROSECCRI0E2,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI San Remo,2019-04-26,CRI
12.320.349/0001-90,BROSECCRI0E2,Ourinvest Securitizadora S.A.,Título de Dívida,,1.0,1E_16S - CRI San Remo,2019-04-26,CRI
12.320.349/0001-90,BROSECCRI0K9,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,Carvalho Hosken II,2019-11-28,CRI
12.320.349/0001-90,BROSECCRI0K9,Ourinvest Securitizadora S.A.,Título de Dívida,,1.0,Carvalho Hosken II,2019-11-28,CRI
12.320.349/0001-90,BROSECCRI0M5,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI Censi Fisa,2020-06-04,CRI
12.320.349/0001-90,BROSECCRI0M5,Ourinvest Securitizadora S.A.,Título de Dívida,,1.0,1E_27S - CRI Censi Fisa,2020-06-04,CRI
12.320.349/0001-90,BROSECCRI0N3,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI Carvalho Hoshen III,2020-06-08,CRI
12.320.349/0001-90,BROSECCRI0N3,Ourinvest Securitizadora S.A.,Título de Dívida,,1.0,CRI Carvalho Hosken III,2020-06-08,CRI
12.320.349/0001-90,BROSECCRI0O1,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI Módena,2020-07-08,CRI
12.320.349/0001-90,BROSECCRI0O1,Ourinvest Securitizadora S.A.,Créditos,,1.0,CRI Módena,2020-07-08,CRI
12.320.349/0001-90,BROSECCRI0U8,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI Plantar,2021-03-15,CRI
12.320.349/0001-90,BROSECCRI0V6,Ourinvest Securitizadora S.A.,Créditos,Contratos de Compromissos de Venda e Compra,1.0,CRI Redco,2021-05-11,CRI
12.320.349/0001-90,BROSECCRI0V6,Ourinvest Securitizadora S.A.,Créditos,,1.0,CRI REDCO,2021-05-11,CRI
12.320.349/0001-90,BROSECCRI0Y0,Ourinvest Securitizadora S.A.,Créditos,Contratos de compra e venda de imóveis,1.0,CRI Pulverizado II,2021-06-10,CRI
12.320.349/0001-90,BROSECCRI0Y0,Ourinvest Securitizadora S.A.,Créditos,,1.0,CRI PULVERIZADO II,2021-06-10,CRI
12.320.349/0001-90,BROSECCRI114,Ourinvest Securitizadora S.A.,Título de Dívida,Debêntures,1.0,CRI Lote 5 II,2021-08-23,CRI
12.320.349/0001-90,BROSECCRI114,Ourinvest Securitizadora S.A.,Créditos,,1.0,CRI Lote 5 II,2021-08-23,CRI
12.320.349/0001-90,BROSECCRI130,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI Dal Pozzo,2021-08-23,CRI
12.320.349/0001-90,BROSECCRI130,Ourinvest Securitizadora S.A.,Título de Dívida,,1.0,CRI Dal Pozzo,2021-08-23,CRI
12.320.349/0001-90,BROSECCRI148,Ourinvest Securitizadora S.A.,Título de Dívida,CCB,1.0,CRI Minas Brisa,2021-09-24,CRI
12.320.349/0001-90,BROSECCRI148,Ourinvest Securitizadora S.A.,Título de Dívida,,1.0,1E_46S - CRI Minas Brisa,2021-09-24,CRI
12.320.349/0001-90,BROSECCRI155,Ourinvest Securitizadora S.A.,Título de Dívida,CCB e cessão de carteira,1.0,CRI Ekko,2022-02-15,CRI
12.320.349/0001-90,BROSECCRI171,Ourinvest Securitizadora S.A.,Título de Dívida,Nota Comercial,1.0,CRI TPA,2022-12-14,CRI
12.320.349/0001-90,BROSECCRI171,Ourinvest Securitizadora S.A.,Créditos,,1.0,CRI TPA,2022-12-14,CRI
12.979.898/0001-70,BRFSECCRI3A5,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2018-01-23,CRI
12.979.898/0001-70,BRFSECCRI4V9,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2018-05-15,CRI
12.979.898/0001-70,BRFSECCRI518,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2018-08-20,CRI
12.979.898/0001-70,BRFSECCRI5X2,FORTE SECURITIZADORA S.A.,Créditos,Pulverizados,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2018-12-20,CRI
12.979.898/0001-70,BRFSECCRI6A8,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2019-04-26,CRI
12.979.898/0001-70,BRFSECCRI7S8,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2019-08-08,CRI
12.979.898/0001-70,BRFSECCRI7Y6,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2019-11-01,CRI
12.979.898/0001-70,BRFSECCRI864,FORTE SECURITIZADORA S.A.,Título de Dívida,Corporativo,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2019-11-01,CRI
12.979.898/0001-70,BRFSECCRI8Z1,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2019-11-22,CRI
12.979.898/0001-70,BRFSECCRI9N5,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2019-12-06,CRI
12.979.898/0001-70,BRFSECCRIA26,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-02-12,CRI
12.979.898/0001-70,BRFSECCRIAE5,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-04-29,CRI
12.979.898/0001-70,BRFSECCRIAQ9,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-04-29,CRI
12.979.898/0001-70,BRFSECCRIAY3,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-06-08,CRI
12.979.898/0001-70,BRFSECCRIB25,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-06-23,CRI
12.979.898/0001-70,BRFSECCRIB90,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-06-30,CRI
12.979.898/0001-70,BRFSECCRIBJ2,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-07-15,CRI
12.979.898/0001-70,BRFSECCRIBP9,FORTE SECURITIZADORA S.A.,Título de Dívida,Corporativo,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-07-15,CRI
12.979.898/0001-70,BRFSECCRIC65,FORTE SECURITIZADORA S.A.,Título de Dívida,Corporativo,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-08-14,CRI
12.979.898/0001-70,BRFSECCRID64,FORTE SECURITIZADORA S.A.,Título de Dívida,Corporativo,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-12-09,CRI
12.979.898/0001-70,BRFSECCRIDE9,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2020-12-14,CRI
12.979.898/0001-70,BRFSECCRIDI0,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-01-27,CRI
12.979.898/0001-70,BRFSECCRIDM2,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-02-24,CRI
12.979.898/0001-70,BRFSECCRIDQ3,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-02-25,CRI
12.979.898/0001-70,BRFSECCRIDY7,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-03-16,CRI
12.979.898/0001-70,BRFSECCRIE22,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-03-23,CRI
12.979.898/0001-70,BRFSECCRIEE7,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-04-16,CRI
12.979.898/0001-70,BRFSECCRIEI8,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-04-29,CRI
12.979.898/0001-70,BRFSECCRIES7,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-05-14,CRI
12.979.898/0001-70,BRFSECCRIF21,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-06-24,CRI
12.979.898/0001-70,BRFSECCRIFB0,FORTE SECURITIZADORA S.A.,Título de Dívida,Corporativo,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-07-06,CRI
12.979.898/0001-70,BRFSECCRIFD6,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-07-16,CRI
12.979.898/0001-70,BRFSECCRIFF1,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-08-04,CRI
12.979.898/0001-70,BRFSECCRIFH7,FORTE SECURITIZADORA S.A.,Título de Dívida,Corporativo,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-08-19,CRI
12.979.898/0001-70,BRFSECCRIFP0,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-08-25,CRI
12.979.898/0001-70,BRFSECCRIG61,FORTE SECURITIZADORA S.A.,Créditos,Pulverizado,1.0,1ª Emissão de CRI da FORTE SECURITIZADORA S.A.,2021-08-20,CRI
