CNPJ_Emissora,Codigo_Identificacao_Certificado,Data_Referencia,Versao,Tipo,CNPJ,Percentual,_tipo_certificado
09.304.427/0001-58,BRHBSCCRI2Q4,2025-06-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-07-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-07-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-08-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-08-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-09-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-09-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-10-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-10-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-11-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-11-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-12-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Q4,2025-12-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-01-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-01-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-01-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-01-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-02-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-02-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-02-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-02-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-03-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-03-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-03-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-03-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-04-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-04-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-04-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-04-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-05-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-05-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-05-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-05-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-06-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-06-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-06-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-06-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-07-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-07-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-07-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-07-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-08-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-08-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-08-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-08-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-09-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-09-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-09-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-09-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-10-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-10-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-10-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-10-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-11-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-11-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-11-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-11-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-12-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-12-01,1,Cedente,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-12-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI2R2,2025-12-01,1,Devedor,02060862000135,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-01-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-02-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-03-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-04-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-05-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-06-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-07-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-08-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-09-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-10-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-11-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Cedente,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Cedente,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Cedente,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Cedente,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Devedor,1335789000100,0.0768,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Devedor,13358002000107,0.4476,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Devedor,13512865000189,0.1716,CRI
09.304.427/0001-58,BRHBSCCRI2W2,2025-12-01,1,Devedor,16789723000151,0.304,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-01-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-02-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-03-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-04-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-05-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-06-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-07-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-08-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-09-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-10-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-11-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2X0,2025-12-01,1,Devedor,26718425000124,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-01-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-02-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-03-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-04-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-05-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-06-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-07-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-08-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-09-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-10-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-11-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Y8,2025-12-01,1,Devedor,31724995000167,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-01-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-02-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-03-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-04-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-05-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-06-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-07-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-08-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-09-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-10-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-11-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI2Z5,2025-12-01,1,Devedor,31724443000159,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-01-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-01-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-01-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-02-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-02-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-02-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-03-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-03-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-03-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-04-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-04-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-04-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-05-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-05-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-05-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-06-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-06-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-06-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-07-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-07-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-07-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-08-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-08-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-08-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-09-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-09-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-09-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-10-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-10-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-10-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-11-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-11-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-11-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-12-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-12-01,1,Cedente,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI320,2025-12-01,1,Devedor,24853044000122,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-01-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-01-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-01-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-01-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-02-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-02-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-02-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-02-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-03-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-03-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-03-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-03-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-04-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-04-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-04-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-04-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-05-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-05-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-05-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-05-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-06-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-06-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-06-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-06-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-07-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-07-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-07-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-07-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-08-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-08-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-08-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-08-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-09-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-09-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-09-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-09-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-10-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-10-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-10-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-10-01,1,Devedor,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-11-01,1,Cedente,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-11-01,1,Cedente,17333406000199,1.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-11-01,1,Devedor,0,0.0,CRI
09.304.427/0001-58,BRHBSCCRI361,2025-11-01,1,Devedor,17333406000199,1.0,CRI
